m1,m2,m3,m6,LOC,Repository,Version,Date,Maintainability,Reliability,Total_QR
0.3611111111111111,0.027777777777777776,1.0,0.75,1084,api-gateway,1.1.0,18-2022-19-49-01,0.22916666666666669,0.26249999999999996,0.49166666666666664
