m1,m2,m3,m6,LOC,Repository,Version,Date,Maintainability,Reliability,Total_QR
0.7777777777777778,0.1111111111111111,1.0,0.5555555555555556,192,api-midia,1.1.0,18-2022-19-29-52,0.3116666666666667,0.2777777777777778,0.5894444444444444
